Serial No.,Date,Product ID,Demand,Inventory
7746,2023-05-08 12:10:26.462646264,75,116,841
7747,2022-07-21 01:29:25.976597660,11,487,654
7748,2022-09-07 07:40:42.124212420,72,763,243
7749,2023-01-17 19:52:34.995499548,70,241,442
7750,2023-10-24 00:11:39.909991000,47,427,291
7751,2022-04-27 03:42:38.775877588,8,618,167
7752,2023-12-30 00:41:28.568856880,42,698,83
7753,2023-08-19 01:58:48.712871288,57,365,847
7754,2022-02-01 19:56:54.221422142,59,489,678
7755,2023-10-10 15:32:46.876687664,87,647,820
7756,2022-12-02 09:29:34.617461744,60,766,17
7757,2022-08-22 16:42:46.336633664,7,174,870
7758,2023-02-04 04:53:38.721872188,99,548,902
7759,2022-12-22 16:35:51.575157516,89,95,620
7760,2022-09-08 06:27:23.924392440,53,360,36
7761,2023-03-31 11:17:26.624662464,69,456,684
7762,2022-12-02 04:14:11.125112512,2,604,36
7763,2022-01-23 02:54:32.727272727,2,572,319
7764,2022-12-15 19:53:35.481548152,71,214,865
7765,2023-09-11 21:11:21.548154816,44,656,532
7766,2023-07-07 05:27:12.043204320,60,336,468
7767,2023-11-20 00:29:57.299729968,47,213,678
7768,2022-12-15 18:08:27.650765076,60,735,166
7769,2022-01-30 17:08:07.128712871,31,443,419
7770,2023-05-17 16:56:53.141314128,51,66,394
7771,2023-10-10 19:03:02.538253824,64,230,422
7772,2023-12-13 16:12:14.473447344,71,560,326
7773,2022-08-27 10:36:15.337533752,13,178,963
7774,2022-08-25 14:47:59.567956796,34,477,980
7775,2023-05-03 21:47:13.123312328,68,690,895
7776,2023-02-13 23:41:08.046804680,28,852,243
7777,2023-09-27 19:09:48.658865888,83,746,226
7778,2023-08-16 05:38:43.312331232,9,556,619
7779,2022-08-17 21:04:09.504950496,77,596,317
7780,2023-04-17 13:17:59.027902792,90,254,379
7781,2022-11-03 09:52:45.796579656,60,725,483
7782,2022-09-30 21:37:51.467146712,75,521,444
7783,2023-09-07 15:33:47.362736272,83,49,899
7784,2023-04-09 05:33:06.318631864,9,227,616
7785,2022-06-26 03:59:55.679567956,86,186,578
7786,2023-02-08 10:31:12.907290728,33,109,400
7787,2022-08-04 05:24:45.148514852,41,421,873
7788,2023-10-20 03:19:44.878487848,11,205,143
7789,2022-01-02 21:33:23.600360036,78,630,730
7790,2022-08-29 09:54:46.768676868,59,361,216
7791,2023-01-16 05:19:42.718271828,2,408,559
7792,2023-05-17 22:12:16.633663368,23,429,364
7793,2023-02-03 23:38:15.229522952,51,710,777
7794,2022-01-16 07:57:24.464446444,24,835,336
7795,2022-01-26 23:46:27.758775877,40,132,133
7796,2023-11-24 16:38:18.469846984,75,273,253
7797,2022-01-02 05:47:13.123312331,13,473,663
7798,2022-11-14 06:57:12.583258324,60,893,737
7799,2022-08-14 17:43:32.781278128,1,458,197
7800,2023-04-08 08:31:32.349234920,13,947,52
7801,2023-05-10 20:14:37.047704768,83,170,787
7802,2023-04-05 20:57:06.102610256,34,468,99
7803,2022-08-14 21:13:48.442844284,80,609,998
7804,2022-05-09 22:20:29.162916292,39,319,841
7805,2022-11-28 21:23:18.739873988,19,948,513
7806,2023-10-03 22:20:46.444644464,81,484,754
7807,2023-01-29 01:42:40.936093608,89,756,850
7808,2022-07-20 07:58:07.668766876,82,351,292
7809,2022-03-16 12:58:15.229522952,44,869,622
7810,2022-09-11 11:33:08.478847884,48,589,269
7811,2023-05-03 07:46:10.477047704,90,130,351
7812,2023-10-16 22:14:00.324032400,34,846,219
7813,2023-08-01 02:56:42.340234024,39,789,910
7814,2022-01-20 10:04:42.988298829,35,557,487
7815,2022-04-17 17:40:48.604860486,69,905,891
7816,2022-02-19 20:44:08.424842484,51,972,822
7817,2023-12-09 17:35:11.611161112,24,401,606
7818,2023-05-07 23:54:31.647164712,23,556,688
7819,2022-04-10 05:12:22.034203420,48,75,460
7820,2022-09-01 22:01:02.646264624,97,491,289
7821,2022-03-28 12:19:39.477947795,5,893,749
7822,2023-06-08 09:20:38.883888384,78,265,830
7823,2022-11-29 14:54:37.047704768,92,702,560
7824,2023-05-07 16:54:00.324032400,82,841,387
7825,2023-11-20 12:45:52.115211520,60,661,624
7826,2022-07-04 11:44:48.388838884,54,765,141
7827,2022-08-19 13:22:09.612961296,15,387,692
7828,2023-05-13 23:35:13.771377136,83,751,294
7829,2022-10-14 09:47:00.162016200,12,572,529
7830,2022-11-16 15:01:23.168316832,45,192,162
7831,2023-11-21 18:33:05.238523848,64,226,582
7832,2022-06-01 13:30:56.705670566,38,597,872
7833,2022-06-23 16:25:29.432943294,89,875,224
7834,2022-07-26 00:38:18.469846984,10,204,193
7835,2022-03-17 18:45:28.352835283,78,31,45
7836,2023-04-26 07:33:38.721872184,85,70,419
7837,2022-08-25 13:02:51.737173716,89,483,616
7838,2023-12-18 13:35:59.135913592,52,323,782
7839,2023-10-24 10:42:26.894689464,32,984,993
7840,2022-09-12 19:05:29.432943292,91,875,498
7841,2023-07-17 21:16:15.337533752,88,473,195
7842,2022-05-30 15:57:33.105310530,79,313,972
7843,2023-09-10 13:39:00.594059408,16,804,570
7844,2022-02-28 07:59:16.795679568,18,516,407
7845,2022-08-22 11:27:22.844284428,2,874,839
7846,2023-10-02 00:47:22.844284424,73,836,839
7847,2022-05-20 08:54:08.964896490,98,67,217
7848,2022-02-15 06:20:55.085508550,83,227,951
7849,2023-01-28 02:55:59.135913592,17,652,551
7850,2023-01-04 07:43:26.300630060,69,638,114
7851,2023-02-25 14:16:53.141314128,18,495,918
7852,2022-08-21 12:40:41.044104408,96,248,971
7853,2022-07-04 01:14:01.404140414,85,837,514
7854,2022-05-18 20:06:24.518451844,29,178,661
7855,2022-05-31 12:59:07.074707470,15,524,890
7856,2023-11-29 10:31:47.470747072,66,523,366
7857,2023-10-27 08:47:40.126012600,81,706,353
7858,2022-04-04 17:47:34.725472547,95,613,992
7859,2023-08-02 05:13:39.801980200,95,787,477
7860,2022-06-23 23:26:00.756075608,88,424,477
7861,2023-07-31 23:26:26.678667864,94,447,934
7862,2022-03-24 11:57:28.784878488,11,238,717
7863,2022-04-08 04:08:42.772277227,10,92,964
7864,2022-10-07 04:19:04.914491448,98,175,591
7865,2022-12-30 05:04:18.145814580,20,341,996
7866,2022-01-21 12:21:40.450045004,15,477,811
7867,2022-10-03 23:13:20.360036004,93,88,53
7868,2023-06-11 16:11:31.269126912,56,213,427
7869,2023-02-22 16:11:39.909991000,72,580,271
7870,2022-02-19 11:58:29.270927092,79,983,183
7871,2023-05-01 20:43:33.861386136,24,133,523
7872,2022-03-17 02:59:17.875787579,28,826,177
7873,2023-06-27 05:24:19.225922592,25,177,467
7874,2023-01-11 13:11:21.548154816,86,61,363
7875,2022-08-05 18:12:29.594959496,43,85,843
7876,2023-11-27 16:28:39.531953192,46,730,585
7877,2022-07-06 09:18:11.989198920,45,228,646
7878,2023-06-26 03:07:21.764176416,11,799,712
7879,2022-04-16 10:08:27.650765076,58,554,684
7880,2023-02-16 20:01:13.447344732,91,268,484
7881,2022-11-23 11:43:39.261926192,75,578,128
7882,2023-07-22 18:40:00.000000000,20,320,124
7883,2023-07-22 11:39:28.676867688,22,150,7
7884,2022-09-09 15:44:52.709270928,60,888,507
7885,2023-07-27 16:03:44.662466248,22,137,886
7886,2022-09-30 02:21:25.328532852,3,391,85
7887,2023-07-27 19:34:00.324032400,54,626,510
7888,2022-05-24 07:31:11.827182718,65,186,199
7889,2023-05-01 10:12:46.876687664,44,968,610
7890,2022-05-17 05:33:32.241224122,58,5,585
7891,2022-03-10 04:31:53.951395139,52,845,132
7892,2023-11-08 09:54:12.205220520,41,883,854
7893,2022-12-19 04:29:35.697569756,78,826,780
7894,2023-08-06 14:21:29.648964896,21,889,620
7895,2022-06-20 06:04:21.386138614,43,430,901
7896,2022-06-09 08:59:54.599459946,3,815,931
7897,2023-07-07 19:28:14.689468944,19,89,648
7898,2022-11-07 03:14:25.166516652,39,542,524
7899,2022-08-01 21:20:34.563456344,43,218,187
7900,2023-07-13 08:38:09.828982896,59,202,374
7901,2023-10-26 06:30:42.664266424,65,904,289
7902,2022-08-22 00:56:35.859585956,19,574,541
7903,2022-05-14 16:13:58.163816382,10,763,459
7904,2022-03-16 11:13:07.398739874,41,868,915
7905,2023-05-24 15:24:17.065706568,68,357,526
7906,2023-05-05 15:50:21.062106208,76,745,341
7907,2022-08-10 17:21:22.088208820,21,113,362
7908,2022-11-25 19:47:49.846984696,3,125,775
7909,2022-03-20 16:50:41.584158416,60,531,350
7910,2022-10-26 05:38:08.748874888,40,377,970
7911,2023-02-10 22:05:39.153915392,86,232,646
7912,2022-05-15 11:30:24.302430242,42,238,429
7913,2022-05-30 22:58:04.428442844,35,476,804
7914,2022-01-15 16:11:13.987398739,40,138,531
7915,2023-03-30 07:15:21.332133208,92,498,218
7916,2022-09-08 22:13:34.401440144,51,67,978
7917,2023-08-11 01:14:27.326732672,97,899,198
7918,2023-02-21 22:40:21.602160216,68,508,659
7919,2023-09-13 06:28:50.333033304,20,574,893
7920,2023-07-27 05:32:57.677767776,99,617,998
7921,2022-06-27 02:46:37.479747974,34,189,524
7922,2023-03-19 04:55:31.053105312,8,740,564
7923,2022-08-27 19:21:54.491449144,1,881,227
7924,2022-04-29 18:47:20.684068406,4,920,716
7925,2023-06-17 00:06:02.916291624,63,610,370
7926,2023-08-06 05:35:50.495049504,89,512,419
7927,2023-01-10 16:09:47.578757876,24,79,142
7928,2022-09-22 22:38:37.911791180,91,922,287
7929,2023-04-08 06:46:24.518451840,77,316,121
7930,2023-04-09 23:04:24.626462648,1,966,879
7931,2022-04-06 06:35:19.171917191,42,896,735
7932,2022-01-15 12:40:58.325832583,50,296,913
7933,2023-11-14 13:05:09.990999096,78,541,951
7934,2023-10-24 12:27:34.725472544,25,526,103
7935,2023-11-22 08:34:07.884788480,55,237,796
7936,2022-10-26 12:38:40.072007200,75,760,373
7937,2023-01-28 09:56:30.459045904,33,310,701
7938,2022-04-26 01:25:41.314131412,58,388,705
7939,2023-08-08 15:25:08.910891088,27,855,288
7940,2022-04-16 04:53:04.158415842,53,86,477
7941,2023-11-14 14:50:17.821782176,87,470,678
7942,2023-07-15 20:12:36.075607560,92,37,762
7943,2023-12-04 13:10:55.625562552,58,613,83
7944,2022-02-22 08:18:34.671467147,79,37,584
7945,2023-04-05 03:25:47.794779480,21,925,895
7946,2022-03-06 14:40:30.243024302,24,15,655
7947,2022-12-07 20:54:21.926192620,18,481,329
7948,2022-05-20 21:10:03.780378038,96,221,940
7949,2023-06-22 23:46:45.040504048,34,6,981
7950,2023-11-25 13:39:52.439243920,66,262,797
7951,2022-09-07 12:56:05.616561656,3,33,17
7952,2022-03-21 13:52:15.553555355,72,697,915
7953,2022-04-03 01:29:34.617461746,73,793,252
7954,2023-02-26 07:48:11.449144912,35,922,331
7955,2023-09-25 07:35:22.412241224,21,212,419
7956,2023-10-27 08:47:40.126012600,52,198,585
7957,2023-02-11 12:06:41.800180016,46,35,201
7958,2022-05-06 03:13:41.962196220,51,766,420
7959,2022-06-18 17:16:36.939693968,98,159,966
7960,2023-12-05 13:42:45.256525648,35,105,491
7961,2022-08-07 15:45:53.195319532,24,116,138
7962,2023-04-28 03:21:54.491449144,27,476,259
7963,2023-05-02 00:13:49.522952296,20,147,389
7964,2023-09-19 04:24:24.626462648,32,246,284
7965,2022-11-07 13:45:12.151215120,56,564,284
7966,2022-06-08 22:29:07.614761476,27,82,255
7967,2023-01-01 00:52:33.915391540,68,11,911
7968,2023-03-01 18:09:19.495949592,51,332,306
7969,2023-07-04 05:36:50.981098112,58,822,198
7970,2022-09-16 19:27:40.126012600,18,267,109
7971,2023-07-04 00:21:27.488748872,3,186,284
7972,2022-08-24 02:00:15.121512152,3,538,813
7973,2022-12-13 13:34:32.727272728,70,55,252
7974,2023-06-06 08:16:59.621962192,6,374,789
7975,2023-05-01 06:42:31.215121512,49,226,105
7976,2023-02-18 05:18:42.232223220,81,581,2
7977,2022-12-24 01:53:20.360036004,77,689,468
7978,2022-07-14 17:03:04.698469846,26,718,770
7979,2023-08-12 03:31:24.788478848,90,951,191
7980,2022-11-25 12:47:18.523852384,69,934,389
7981,2023-03-30 10:45:36.993699368,28,203,490
7982,2022-10-30 23:31:37.749774976,32,987,41
7983,2023-02-08 10:31:12.907290728,57,91,388
7984,2023-07-09 22:17:01.782178216,83,864,52
7985,2022-04-09 08:10:48.064806480,3,381,91
7986,2022-02-23 00:04:45.148514851,67,275,585
7987,2023-09-09 20:07:42.286228624,5,110,898
7988,2022-08-26 11:49:33.537353736,57,446,665
7989,2023-02-27 08:20:01.080108008,84,449,257
7990,2022-02-15 18:36:49.900990099,71,330,887
7991,2022-06-30 23:38:32.511251124,79,819,863
7992,2022-08-03 20:39:05.994599460,44,480,312
7993,2022-02-20 21:15:58.055805580,80,342,385
7994,2022-11-04 05:09:11.935193520,54,121,960
7995,2022-10-02 08:40:28.082808280,65,919,803
7996,2023-03-15 23:49:46.498649864,66,632,87
7997,2023-04-18 10:19:32.997299728,35,747,815
7998,2023-12-14 00:57:53.627362736,6,889,218
7999,2023-10-02 16:33:33.321332128,31,503,82
8000,2022-06-21 15:21:50.171017102,44,948,28
8001,2022-05-23 10:29:37.857785778,12,344,915
8002,2023-10-29 15:06:42.880288024,40,140,12
8003,2022-02-23 05:20:08.640864086,71,630,851
8004,2022-06-05 05:07:28.244824482,40,159,843
8005,2023-04-13 11:10:40.504050400,87,651,876
8006,2022-05-26 12:05:06.750675068,51,60,452
8007,2022-02-25 09:54:03.564356435,48,859,916
8008,2022-04-09 15:11:19.387938794,20,186,654
8009,2022-10-07 07:49:20.576057604,64,802,656
8010,2022-06-29 07:20:32.403240324,78,494,700
8011,2022-04-26 22:27:15.283528352,57,428,669
8012,2022-09-12 13:50:05.940594060,24,536,870
8013,2023-04-05 22:42:13.933393336,15,157,885
8014,2022-10-25 15:37:06.102610260,59,840,678
8015,2023-04-09 21:19:16.795679568,17,461,464
8016,2022-05-28 16:39:01.674167416,35,649,106
8017,2022-12-25 16:26:12.637263724,42,45,845
8018,2022-06-09 10:45:02.430243024,92,994,372
8019,2022-01-24 15:42:17.173717371,70,820,750
8020,2023-03-12 18:44:01.944194416,48,763,836
8021,2023-08-30 13:04:18.145814576,30,206,269
8022,2023-08-29 21:18:07.668766872,17,360,749
8023,2022-06-07 02:40:51.845184518,54,450,849
8024,2022-12-06 11:36:53.141314132,2,248,361
8025,2022-06-27 04:31:45.310531052,72,88,129
8026,2022-07-30 23:47:10.963096308,67,324,85
8027,2022-06-01 18:46:20.198019802,26,498,737
8028,2023-01-30 23:16:04.536453644,45,615,385
8029,2022-08-26 15:19:49.198919892,18,222,816
8030,2022-04-28 04:14:28.406840684,65,210,218
8031,2022-08-28 18:08:36.291629164,17,108,201
8032,2023-06-27 22:55:37.533753376,58,622,192
8033,2022-05-16 08:31:58.271827182,10,693,50
8034,2022-03-10 06:17:01.782178218,63,642,446
8035,2022-05-02 06:21:46.930693068,12,245,83
8036,2022-11-11 07:06:51.521152116,94,515,892
8037,2022-02-23 15:50:55.625562556,56,989,57
8038,2022-01-21 14:06:48.280828082,24,658,738
8039,2023-09-09 09:36:55.301530152,22,763,592
8040,2022-11-19 21:52:15.553555356,50,395,780
8041,2023-09-16 20:20:14.041404136,27,330,940
8042,2022-06-14 08:08:47.092709270,55,373,560
8043,2023-06-30 01:44:24.626462648,9,201,865
8044,2023-07-07 21:13:22.520252024,22,212,685
8045,2022-08-07 10:30:29.702970296,80,377,41
8046,2022-02-26 01:40:14.041404140,54,506,415
8047,2022-08-20 22:39:38.397839784,38,794,360
8048,2023-09-22 21:46:03.996399640,36,90,352
8049,2023-11-27 18:13:47.362736272,40,764,817
8050,2023-09-24 03:33:17.119711968,30,787,616
8051,2023-03-04 09:14:01.404140416,76,691,726
8052,2022-06-08 10:13:12.799279928,95,247,924
8053,2022-06-13 16:22:36.615661566,87,411,422
8054,2023-02-22 19:41:55.571557152,59,848,904
8055,2022-03-05 14:08:40.612061206,7,443,553
8056,2023-02-01 03:18:09.828982896,97,993,892
8057,2023-05-06 09:21:39.369936992,92,657,256
8058,2022-07-16 18:06:43.960396040,32,291,337
8059,2022-02-24 14:37:37.425742574,42,708,271
8060,2023-11-25 22:25:31.593159312,68,652,5
8061,2023-02-02 17:51:02.106210620,83,808,855
8062,2023-08-18 03:12:06.912691264,56,551,299
8063,2023-09-06 04:31:10.747074704,19,629,985
8064,2022-05-17 14:19:11.395139514,88,952,682
8065,2023-01-07 18:04:34.347434744,87,225,965
8066,2023-05-11 20:46:26.678667864,27,790,320
8067,2022-06-06 00:23:54.383438344,23,560,615
8068,2022-06-10 06:01:28.568856886,24,442,640
8069,2023-01-01 14:53:36.561656164,51,946,832
8070,2022-06-12 15:50:46.984698470,83,662,982
8071,2022-03-22 03:53:18.199819982,73,712,811
8072,2022-06-18 17:16:36.939693968,60,687,543
8073,2022-12-29 22:03:46.822682268,16,960,778
8074,2023-05-13 13:04:26.786678664,49,605,751
8075,2022-11-19 18:21:59.891989196,61,790,396
8076,2023-04-01 03:03:37.101710168,94,167,745
8077,2023-10-18 19:47:23.924392440,87,947,909
8078,2022-09-03 12:33:54.923492348,43,663,186
8079,2022-09-13 19:37:19.063906388,46,43,694
8080,2023-10-31 14:25:14.311431144,34,286,94
8081,2023-12-26 23:05:59.675967592,90,114,69
8082,2023-06-14 02:00:49.684968496,51,918,353
8083,2023-11-02 18:59:09.234923488,55,243,510
8084,2023-03-02 01:09:50.819081904,34,431,954
8085,2022-12-20 01:31:09.666966696,20,881,305
8086,2022-01-13 04:36:47.740774077,44,89,673
8087,2023-05-25 12:25:51.035103512,50,321,586
8088,2022-11-18 09:04:31.107110712,28,678,217
8089,2023-08-25 06:54:54.329432944,50,411,627
8090,2023-03-06 17:18:11.989198920,66,38,686
8091,2023-03-15 01:03:04.698469848,10,545,124
8092,2023-01-24 09:34:19.765976596,92,397,965
8093,2023-12-13 05:41:27.488748872,43,733,77
8094,2023-10-06 09:55:12.691269128,35,681,109
8095,2022-07-14 01:16:54.221422142,9,788,230
8096,2022-12-04 05:17:50.387038704,89,425,278
8097,2023-08-07 21:53:50.603060304,9,47,765
8098,2023-06-29 06:27:58.487848784,81,436,184
8099,2022-08-12 16:39:53.519351936,44,740,830
8100,2022-08-13 15:26:35.319531952,55,651,630
8101,2023-11-22 10:19:15.715571552,59,319,526
8102,2023-10-07 03:26:30.999099912,84,288,628
8103,2022-08-12 21:55:17.011701168,88,510,727
8104,2022-12-22 21:51:15.067506748,7,691,133
8105,2023-02-11 01:35:54.815481548,62,825,623
8106,2022-03-22 09:08:41.692169217,4,668,519
8107,2022-08-14 05:27:37.965796580,45,67,423
8108,2023-07-25 15:00:05.400540056,17,584,309
8109,2022-06-27 08:02:00.972097210,82,598,331
8110,2022-10-13 00:29:31.377137712,4,536,714
8111,2022-11-02 23:21:58.811881188,58,844,155
8112,2023-07-02 23:49:37.857785776,69,63,249
8113,2023-07-06 22:26:40.720072008,73,194,478
8114,2023-04-03 23:23:42.502250224,21,237,948
8115,2022-11-15 09:14:10.045004500,97,725,936
8116,2023-08-11 11:45:14.311431144,23,157,161
8117,2023-07-02 04:33:11.719171912,32,275,194
8118,2022-12-30 15:35:05.130513052,7,715,800
8119,2022-03-12 05:35:33.213321332,55,255,995
8120,2023-04-23 23:29:28.136813680,89,161,528
8121,2022-05-06 01:28:34.131413140,86,675,341
8122,2022-09-06 19:24:47.308730872,24,937,262
8123,2022-10-15 03:18:18.469846984,8,249,821
8124,2022-03-15 00:10:30.783078308,2,926,172
8125,2022-01-27 12:02:22.574257425,49,848,283
8126,2023-07-31 23:26:26.678667864,43,73,280
8127,2022-07-29 19:45:05.670567056,66,971,505
8128,2022-03-14 10:09:28.136813681,44,952,969
8129,2023-03-11 23:27:35.805580560,80,42,258
8130,2023-05-06 14:37:02.862286224,26,312,241
8131,2022-01-01 07:00:31.323132313,65,806,797
8132,2022-12-13 15:19:40.558055804,48,805,392
8133,2022-07-28 10:27:36.885688568,62,894,3
8134,2023-08-31 20:36:39.099909992,52,636,904
8135,2022-04-18 19:57:46.066606660,78,689,416
8136,2022-12-20 12:01:56.651665164,48,926,923
8137,2023-07-25 07:59:34.077407736,59,859,726
8138,2022-10-15 13:49:05.454545452,63,251,996
8139,2022-04-14 14:20:11.881188119,64,477,775
8140,2023-10-30 22:39:03.834383440,37,618,685
8141,2022-04-27 12:28:17.929792978,84,584,164
8142,2023-03-21 04:14:02.484248424,25,924,219
8143,2023-04-27 08:05:28.352835280,39,282,287
8144,2022-09-23 09:09:24.896489648,61,803,674
8145,2023-04-08 10:16:40.180018000,4,300,242
8146,2022-07-22 05:31:31.269126912,60,635,597
8147,2022-11-18 21:20:25.922592260,33,330,818
8148,2022-07-07 01:04:22.466246624,68,738,786
8149,2022-03-14 01:23:48.982898290,82,258,439
8150,2023-06-03 20:42:33.375337536,84,508,595
8151,2022-06-14 18:39:34.077407740,27,604,384
8152,2023-06-23 05:02:08.532853280,12,467,25
8153,2023-03-05 08:00:43.204320432,91,663,778
8154,2022-12-15 21:38:43.312331232,50,650,366
8155,2022-08-13 10:11:11.827182716,20,597,454
8156,2022-07-07 13:20:17.281728172,43,622,886
8157,2022-07-16 04:05:41.314131412,63,769,771
8158,2023-09-28 12:41:06.966696664,40,521,889
8159,2022-01-13 11:37:19.063906390,85,685,84
8160,2023-09-11 17:41:05.886588656,26,610,672
8161,2023-09-14 10:30:55.625562552,71,428,638
8162,2023-07-01 14:32:09.072907288,94,940,600
8163,2023-11-04 09:32:01.512151216,69,543,621
8164,2023-01-14 11:16:34.779477948,6,82,646
8165,2023-02-20 15:08:00.648064804,32,40,373
8166,2022-06-18 05:00:42.124212420,31,486,750
8167,2023-05-02 08:59:28.676867688,52,119,989
8168,2022-10-03 00:26:38.559855984,48,665,167
8169,2022-03-01 05:00:50.765076507,38,262,2
8170,2023-05-20 06:16:27.218721872,39,380,489
8171,2023-01-25 03:05:38.073807380,2,19,261
8172,2023-03-08 18:21:51.251125112,3,808,933
